id,Product,PMM,Doc_DRI,Doc_type,Content_Title,Description,Update_frequency,Content_status,Last_updated_on,Link,Generated_Keywords
727,Identity360,Jenny Suzanna,id360-marketing@zohocorp.com,Comparison document,Comparison document template,Common comparison document template detailing feature differences between ID360 vs any competitor,,Under update,May 2024,https://writer.zoho.com/writer/open/dz9q0e6cb803ae098496bbc3ca24e61e2d4cd,"common, identity360, comparison, template, id360"
728,Identity360,Jenny Suzanna,id360-marketing@zohocorp.com,Comparison document,Identity360 vs AD360 (Version 2),Comparison document detailing feature differences between ID360 vs AD360,,Up-to-date,Jul 2024,https://writer.zoho.com/writer/open/ptsya5218e89f3dd14d5cbfe429356143384f,"identity360, comparison, version, ad360, id360"
729,Identity360,Jenny Suzanna,id360-marketing@zohocorp.com,Comparison document,Identity360 vs Omnissa Workspace ONE Access,Comparison document detailing feature differences between ID360 vs Omnissa Wokspace ONE Access,,Up-to-date,Jul 2024,https://writer.zoho.com/writer/open/29ha134c678337f9a48c880b475eabf2b9f03,"identity360, access, omnissa, id360, one"
730,Identity360,Jenny Suzanna,id360-marketing@zohocorp.com,Comparison document,Identity360 vs SailPoint,Comparison document detailing feature differences between ID360 vs SailPoint,,Up-to-date,Oct 2024,https://writer.zoho.com/writer/open/9480u9ed60e8c566e4742b560f81b5a37bad2,"identity360, detailing, comparison, sailpoint, id360"
731,Identity360,Jenny Suzanna,id360-marketing@zohocorp.com,Comparison document,Identity360 vs Quest,Comparison document detailing feature differences between ID360 vs Quest,,Up-to-date,Oct 2024,https://writer.zoho.com/writer/open/tvbr5bee2c45f0d384556a25ac97e3cc51251,"identity360, detailing, comparison, quest, id360"
732,Identity360,Jenny Suzanna,id360-marketing@zohocorp.com,Comparison document,Identity360 vs ADSSP (table version),Comparison document detailing feature differences between ID360 vs ADSSP,,Up-to-date,Nov 2024,https://writer.zoho.com/writer/open/ujq1117ff774f7ffa49cdad3681683684c7ec,"identity360, version, adssp, table, id360"
733,Identity360,Jenny Suzanna,id360-marketing@zohocorp.com,Comparison document,Identity360 vs ADSSP (Version 2),Comparison document detailing feature differences between ID360 vs ADSSP,,Up-to-date,Nov 2024,https://writer.zoho.com/writer/open/57px06ee5a3e964074ddabaef9730a58ce99d,"identity360, comparison, version, adssp, id360"
734,Identity360,Jenny Suzanna,id360-marketing@zohocorp.com,Comparison document,Identity360 vs Okta,Comparison document detailing feature differences between ID360 vs Okta,,Up-to-date,Nov 2024,https://writer.zoho.com/writer/open/kaxct8f864d8d350e43d5951e55c948cd778c,"identity360, detailing, comparison, okta, id360"
735,Identity360,Jenny Suzanna,id360-marketing@zohocorp.com,Comparison document,Identity360 vs JumpCloud,Comparison document detailing feature differences between ID360 vs JumpCloud,,Up-to-date,Dec 2024,https://writer.zoho.com/writer/open/stv2j51643399372d4ccfb5d1c6247c50d350,"identity360, jumpcloud, detailing, comparison, id360"
736,Identity360,Jenny Suzanna,id360-marketing@zohocorp.com,Comparison document,Identity360 vs NetIQ Access Manager,Comparison document detailing feature differences between ID360 vs NetIQ Access Manager,,Up-to-date,Dec 2024,https://writer.zoho.com/writer/open/i80gm992dbca4ae0345ad9d7a7ccfd3aaeb96,"identity360, access, comparison, netiq, id360"
737,Identity360,Jenny Suzanna,id360-marketing@zohocorp.com,Comparison document,Identity360 vs Zoho Directory,Comparison document detailing feature differences between ID360 vs Zoho Directory,,Up-to-date,Mar 2025,https://writer.zoho.com/writer/open/tecm19ac8c3a8c82242528210bd29cfd62aa4,"identity360, directory, comparison, zoho, id360"
738,Identity360,Jenny Suzanna,id360-marketing@zohocorp.com,Comparison document,Identity360 vs ADMP,Comparison document detailing feature differences between ID360 vs ADMP,,Up-to-date,Nov 2023,https://writer.zoho.com/writer/open/jkhi29ee126fd27c2492c80c1fe0c66e41e96,"identity360, detailing, comparison, admp, id360"
739,Identity360,Jenny Suzanna,id360-marketing@zohocorp.com,Comparison document,Identity360 vs AD360,Comparison document detailing feature differences between ID360 vs AD360,,Up-to-date,Nov 2023,https://writer.zoho.com/writer/open/jkhi235c51c4d6fcb4609be8c42ce51d90acc,"identity360, detailing, comparison, ad360, id360"
740,Identity360,Jenny Suzanna,id360-marketing@zohocorp.com,Comparison document,Identity360 vs Entra ID - SSO functionality,Comparison document detailing feature differences between ID360 vs Azure AD for SSO functionality,,Up-to-date,Feb 2024,https://writer.zoho.com/writer/open/jkhi264fc9f9fcc494a0dbfad0f2d2a35a692,"identity360, functionality, entra, sso, id360"
741,Identity360,Jenny Suzanna,id360-marketing@zohocorp.com,Comparison document,Comparison document template,Common comparison document template detailing feature differences between ID360 vs any competitor,,Under update,May 2024,https://writer.zoho.com/writer/open/dz9q0e6cb803ae098496bbc3ca24e61e2d4cd,"common, identity360, comparison, template, id360"
742,Identity360,Jenny Suzanna,id360-marketing@zohocorp.com,Comparison document,Identity360 vs AD360 (Version 2),Comparison document detailing feature differences between ID360 vs AD360,,Up-to-date,Jul 2024,https://writer.zoho.com/writer/open/ptsya5218e89f3dd14d5cbfe429356143384f,"identity360, comparison, version, ad360, id360"
743,Identity360,Jenny Suzanna,id360-marketing@zohocorp.com,Comparison document,Identity360 vs Omnissa Workspace ONE Access,Comparison document detailing feature differences between ID360 vs Omnissa Wokspace ONE Access,,Up-to-date,Jul 2024,https://writer.zoho.com/writer/open/29ha134c678337f9a48c880b475eabf2b9f03,"identity360, access, omnissa, id360, one"
744,Identity360,Jenny Suzanna,id360-marketing@zohocorp.com,Comparison document,Identity360 vs SailPoint,Comparison document detailing feature differences between ID360 vs SailPoint,,Up-to-date,Oct 2024,https://writer.zoho.com/writer/open/9480u9ed60e8c566e4742b560f81b5a37bad2,"identity360, detailing, comparison, sailpoint, id360"
745,Identity360,Jenny Suzanna,id360-marketing@zohocorp.com,Comparison document,Identity360 vs Quest,Comparison document detailing feature differences between ID360 vs Quest,,Up-to-date,Oct 2024,https://writer.zoho.com/writer/open/tvbr5bee2c45f0d384556a25ac97e3cc51251,"identity360, detailing, comparison, quest, id360"
746,Identity360,Jenny Suzanna,id360-marketing@zohocorp.com,Comparison document,Identity360 vs ADSSP (table version),Comparison document detailing feature differences between ID360 vs ADSSP,,Up-to-date,Nov 2024,https://writer.zoho.com/writer/open/ujq1117ff774f7ffa49cdad3681683684c7ec,"identity360, version, adssp, table, id360"
747,Identity360,Jenny Suzanna,id360-marketing@zohocorp.com,Comparison document,Identity360 vs ADSSP (Version 2),Comparison document detailing feature differences between ID360 vs ADSSP,,Up-to-date,Nov 2024,https://writer.zoho.com/writer/open/57px06ee5a3e964074ddabaef9730a58ce99d,"identity360, comparison, version, adssp, id360"
748,Identity360,Jenny Suzanna,id360-marketing@zohocorp.com,Comparison document,Identity360 vs Okta,Comparison document detailing feature differences between ID360 vs Okta,,Up-to-date,Nov 2024,https://writer.zoho.com/writer/open/kaxct8f864d8d350e43d5951e55c948cd778c,"identity360, detailing, comparison, okta, id360"
749,Identity360,Jenny Suzanna,id360-marketing@zohocorp.com,Comparison document,Identity360 vs JumpCloud,Comparison document detailing feature differences between ID360 vs JumpCloud,,Up-to-date,Dec 2024,https://writer.zoho.com/writer/open/stv2j51643399372d4ccfb5d1c6247c50d350,"identity360, jumpcloud, detailing, comparison, id360"
750,Identity360,Jenny Suzanna,id360-marketing@zohocorp.com,Comparison document,Identity360 vs NetIQ Access Manager,Comparison document detailing feature differences between ID360 vs NetIQ Access Manager,,Up-to-date,Dec 2024,https://writer.zoho.com/writer/open/i80gm992dbca4ae0345ad9d7a7ccfd3aaeb96,"identity360, access, comparison, netiq, id360"
751,Identity360,Jenny Suzanna,id360-marketing@zohocorp.com,Comparison document,Identity360 vs Zoho Directory,Comparison document detailing feature differences between ID360 vs Zoho Directory,,Up-to-date,Mar 2025,https://writer.zoho.com/writer/open/tecm19ac8c3a8c82242528210bd29cfd62aa4,"identity360, directory, comparison, zoho, id360"
752,Log360,Subha,itsecurity-mktg@zohocorp.com,Datasheet,SMART THRESHOLD in Log360,A datasheet on the features of Log360,,Up-to-date,,https://download.manageengine.com/log-management/data-sheets/smart-threshold.pdf,"threshold, smart, datasheet, log360"
753,Log360,Subha,itsecurity-mktg@zohocorp.com,Datasheet,Dark web monitoring in Log360,A datasheet on the features of Log360,,Up-to-date,,https://download.manageengine.com/log-management/dark-web-monitoring-datasheet.pdf,"monitoring, datasheet, web, dark, log360"
754,Log360,Subha,itsecurity-mktg@zohocorp.com,Datasheet,Log360's integration with Endpoint Central,A datasheet on the features of Log360,,Up-to-date,,https://download.manageengine.com/log-management/log360-integration-with-endpoint-central-datasheet.pdf,"endpoint, datasheet, central, integration, log360"
755,Log360,Subha,itsecurity-mktg@zohocorp.com,Datasheet,Incident detection and investigation in Log360,A datasheet on the features of Log360,,Up-to-date,,https://download.manageengine.com/log-management/data-sheets/incident-detection-and-investigation-log360.pdf,"incident, datasheet, detection, investigation, log360"
756,Log360,Subha,itsecurity-mktg@zohocorp.com,Datasheet,Incident management in Log360,A datasheet on the features of Log360,,Up-to-date,,https://download.manageengine.com/log-management/data-sheets/incident-management-log360.pdf,"management, datasheet, log360, incident"
757,Log360,Subha,itsecurity-mktg@zohocorp.com,Solution brief,SIEM Evaluator's Guide,A guide on how to evaluate a SIEM,,Up-to-date,,https://download.manageengine.com/log-management/siem-evaluator-guide.pdf,"siem, evaluate, log360, evaluator"
758,Log360,Subha,itsecurity-mktg@zohocorp.com,Solution brief,Safeguard your devices against ransomware with Log360,"A solution brief on how to safeguard your devices against
ransomware",,Up-to-date,,https://download.manageengine.com/log-management/ransomware-solution-log360.pdf,"safeguard, ransomware, solution, log360, devices"
759,Log360,Subha,itsecurity-mktg@zohocorp.com,Solution brief,How IT security solutions can help meet the GDPR's Requirements with Ease,A solution book for IT security admins on how IT security solutions can help meet the GDPR's Requirements,,Up-to-date,,https://download.manageengine.com/log-management/gdpr/manageengine-gdpr-solution-book.pdf,"help, solutions, meet, log360, security"
760,Log360,Subha,itsecurity-mktg@zohocorp.com,Solution brief,"Meet GDPR requirements with Log360, a comprehensive SIEM solution","A solution brief on how to meet GDPR requirements
with Log360",,Up-to-date,,https://download.manageengine.com/log-management/meet-gdpr-requirements-with-log360.pdf,"meet, gdpr, requirements, solution, log360"
761,Log360,Subha,itsecurity-mktg@zohocorp.com,Solution brief,Guide on POPIA,An IT Admin's Guide to POPIA,,Up-to-date,,https://download.manageengine.com/log-management/popi-compliance-software.pdf,"popia, admin, log360"
762,Log360,Subha,itsecurity-mktg@zohocorp.com,Solution brief,How Log360 helps Australian organisations with the Notifiable Data Breaches scheme,A solution brief on how Log360 helps Australian organisations with the Notifiable Data Breaches scheme,,Up-to-date,,https://download.manageengine.com/log-management/ndb-scheme-log360.pdf,"helps, australian, notifiable, organisations, log360"
763,Log360,Subha,itsecurity-mktg@zohocorp.com,Solution brief,Healthcare - Protect Patient Privacy using Log360,A solution brief on how to Protect Patient Privacy using Log360,,Up-to-date,,https://download.manageengine.com/log-management/industry-solution-brief/healthcare-services.pdf?source=resources-page,"using, patient, protect, privacy, log360"
764,Log360,Subha,itsecurity-mktg@zohocorp.com,Solution brief,PCI DSS 4.0 COMPLIANCE,A solution brief on the PCI DSS v4.0 controls,,Up-to-date,,https://www.manageengine.com/log-management/pci-dss-siem-guide.html?source=resources-page,"dss, compliance, pci, solution, log360"
765,Log360,Subha,itsecurity-mktg@zohocorp.com,Solution brief,Educational Services | ManageEngine Log360,A solution brief on how to leverage Log360 to secure educational service,,Up-to-date,,https://download.manageengine.com/log-management/industry-solution-brief/educational-services.pdf?source=resources-page,"manageengine, educational, solution, log360, services"
766,Log360,Subha,itsecurity-mktg@zohocorp.com,Solution brief,Financial Services | ManageEngine Log360,A solution brief on how to leverage Log360 to secure financial service,,Up-to-date,,https://download.manageengine.com/log-management/industry-solution-brief/financial-services.pdf?source=resources-page,"manageengine, financial, solution, log360, services"
767,Log360,Subha,itsecurity-mktg@zohocorp.com,Solution brief,Monitoring privileged user activity using Log360,A solution. brief on monitoring privileged user activity using Log360,,Up-to-date,,https://download.manageengine.com/log-management/use-cases/monitor-privileged-user-activity-log360.pdf?source=resources-page,"monitoring, user, activity, privileged, log360"
768,Log360,Subha,itsecurity-mktg@zohocorp.com,Solution brief,Using Log360 to detect malicious traffic inflow,A  use case doc on detecting malicious traffic using Log360,,Up-to-date,,https://download.manageengine.com/log-management/use-cases/detect-malicious-traffic-inflow-log360.pdf?source=resources-page,"traffic, detect, using, malicious, log360"
769,Log360,Subha,itsecurity-mktg@zohocorp.com,Infographic,world-back-up-day-infographic.pdf,Infographic for the world back up day,,Up-to-date,,https://download.manageengine.com/log-management/world-back-up-day-infographic.pdf,"infographic, day, log360, back, world"
770,Log360,Subha,itsecurity-mktg@zohocorp.com,Infographic,10 cybersecurity tips to maintain peace at work,An infographic on 10 cybersecurity tips to maintain peace at work,,Up-to-date,,https://download.manageengine.com/log-management/siem/international-day-of-peace-cyber-security-tips.pdf,"tips, cybersecurity, maintain, peace, log360"
771,Log360,Subha,itsecurity-mktg@zohocorp.com,Infographic,7 reasons why log360 is your best friend in the cyber realm,An infographic on 7 reasons why log360 is your best friend in the cyber realm,,Up-to-date,,https://download.manageengine.com/log-management/log360-friendship-day-2022.pdf,"friend, best, reasons, cyber, log360"
772,Log360,Subha,itsecurity-mktg@zohocorp.com,Infographic,Insider threat: The enemy is under your roof,An infographic on Insider threat: The enemy is under your roof,,Up-to-date,,https://download.manageengine.com/log-management/data-security-insider-threat-indicators-best-practices-prevention.pdf,"enemy, roof, insider, log360, threat"
773,Log360,Subha,itsecurity-mktg@zohocorp.com,Infographic,U8 Cyberhygine tips,An infographic on cyberhygine tips,,Up-to-date,,https://download.manageengine.com/log-management/siem/cyber-hygiene-tips.pdf,"cyberhygine, infographic, tips, log360"
774,Log360,Subha,itsecurity-mktg@zohocorp.com,Infographic,How not to fall prey to password,An inforgraphic on how not to fall prey to password,,Up-to-date,,https://download.manageengine.com/log-management/password-attacks-prevention.pdf,"prey, log360, fall, inforgraphic, password"
775,Log360,Subha,itsecurity-mktg@zohocorp.com,Infographic,3 key updates in PCI DSS 4.0,An inforgraphic on 3 key updates in PCI DSS 4.0,,Up-to-date,,https://download.manageengine.com/log-management/3-key-updates-in-pcidss.pdf,"updates, dss, key, pci, log360"
776,Log360,Subha,itsecurity-mktg@zohocorp.com,Infographic,14-powerful-measures-fortifying-your-active-directory.pdf,An inforgraphic on 14-powerful-measures-fortifying-your-active-directory.pdf,,Up-to-date,,https://download.manageengine.com/log-management/14-powerful-measures-fortifying-your-active-directory.pdf,"powerful, active, fortifying, measures, log360"
777,Log360,Subha,itsecurity-mktg@zohocorp.com,Other,Log forensics Best practices guide,Best practices guide on log forensics,,Up-to-date,,https://download.manageengine.com/log-management/log-forensics-best-practices-guide.pdf,"practices, log, best, log360, forensics"
778,Log360,Subha,itsecurity-mktg@zohocorp.com,E-book or guide,A Best Practice Guide to Mitigating Ransomware in Your Enterprise,"A best practice guide on how to mitigate ransomware in
your enterprise",,Up-to-date,,https://download.manageengine.com/log-management/ransomware-solution-eventlog.pdf,"best, enterprise, ransomware, practice, log360"
779,Log360,Subha,itsecurity-mktg@zohocorp.com,E-book or guide,Guide to secure your Log360 installation,A guide on how to secure your Log360 installation,,Up-to-date,,https://download.manageengine.com/log-management/secure-install-log360.pdf,"secure, installation, log360"
780,Log360,Subha,itsecurity-mktg@zohocorp.com,E-book or guide,A guide to configure agents for log collection in Log360,"A best practiced guide to configure
agents for log collection in Log360",,Up-to-date,,https://download.manageengine.com/log-management/log360-agent-installation-guide.pdf,"configure, agents, collection, log360, log"
781,Log360,Subha,itsecurity-mktg@zohocorp.com,E-book or guide,ManageEngine Log360 Admin Guide,Log360's admin guide,,Up-to-date,,https://download.manageengine.com/log-management/admin-guide.pdf,"admin, manageengine, log360"
782,Log360,Subha,itsecurity-mktg@zohocorp.com,E-book or guide,Steps to apply SSL certificate and enable HTTPS,A guide on the steps to apply SSL certificate and enable HTTPS,,Up-to-date,,https://download.manageengine.com/log-management/steps-to-apply-ssl-certificate-and-enable-https.pdf,"ssl, certificate, apply, steps, log360"
783,Log360,Subha,itsecurity-mktg@zohocorp.com,E-book or guide,Configuring ports,A guide on configuring ports in Log360,,Up-to-date,,https://download.manageengine.com/log-management/manageengine-log360-configuring-ports.pdf,"ports, configuring, log360"
784,Log360,Subha,itsecurity-mktg@zohocorp.com,E-book or guide,USING MITRE ATT&CK® to understand the techniques behind 2023's biggest breaches,An ebook on using MITRE ATT&CK® to understand the techniques behind 2023's biggest breaches,,Up-to-date,,https://www.manageengine.com/log-management/ebooks/mitre-attack-for-data-breaches.html?source=Log360-resources,"mitre, using, understand, att, log360"
785,Log360,Subha,itsecurity-mktg@zohocorp.com,E-book or guide,How to improve risk scoring and threat detection with UEBA,An ebook on how to improve risk scoring and threat detection with UEBA,,Up-to-date,,https://www.manageengine.com/log-management/ebooks/how-anomaly-detection-improves-risk-scoring-threat-detection.html?utm_source=log_resources,"improve, scoring, risk, log360, threat"
786,Log360,Subha,itsecurity-mktg@zohocorp.com,E-book or guide,The dark side of AI: The ultimate guide to combat its imminent threats,An ebook on the dark side of AI,,Up-to-date,,https://www.manageengine.com/log-management/dark-side-of-ai-in-cybersecurity.html?utm_source=resources_page,"ultimate, combat, dark, side, log360"
787,Log360,Subha,itsecurity-mktg@zohocorp.com,E-book or guide,How to detect and respond to cryptojacking attacks,An ebook on how to detect and respond to cryptojacking attacks,,Up-to-date,,https://www.manageengine.com/log-management/ebooks/how-to-detect-and-respond-to-cryptojacking-attacks.html?utm_source=resources_page,"cryptojacking, detect, respond, attacks, log360"
788,Log360,Subha,itsecurity-mktg@zohocorp.com,E-book or guide,ESSENTIAL EIGHT EXPLAINED,An ebook on the essential eight compliance,,Up-to-date,,https://www.manageengine.com/log-management/cyber-security/essential-eight-explained.html?source=resources-page,"explained, eight, ebook, essential, log360"
789,Log360,Subha,itsecurity-mktg@zohocorp.com,E-book or guide,GDPR-Handbook,An ebook on the GDPR compliance,,Up-to-date,,https://download.manageengine.com/products/eventlog/gdpr-compliance-handbook.pdf,"compliance, handbook, gdpr, ebook, log360"
790,Log360,Subha,itsecurity-mktg@zohocorp.com,E-book or guide,10 crucial audit reports for IT security,An ebook on the 10 crucial audit reports for IT security,,Up-to-date,,https://www.manageengine.com/log-management/crucial-audit-reports-security.html?source=resources-page,"reports, log360, crucial, audit, security"
791,Log360,Subha,itsecurity-mktg@zohocorp.com,E-book or guide,Network-device-auditing-handbook,An ebook on network device auditing,,Up-to-date,,https://www.manageengine.com/log-management/network-device-auditing-handbook.html?source=resources-page,"auditing, handbook, network, log360, device"
792,Log360,Subha,itsecurity-mktg@zohocorp.com,E-book or guide,The IT security admin's guide to LGPD compliance,An ebook on the IT security admin's guide to LGPD compliance,,Up-to-date,,https://www.manageengine.com/log-management/lgpd-compliance-guide.html?source=resources-page,"compliance, admin, lgpd, log360, security"
793,Log360,Subha,itsecurity-mktg@zohocorp.com,E-book or guide,Top five CRITICAL ALERTS you need for IT security.,An ebook on the top five CRITICAL ALERTS you need for IT security.,,Up-to-date,,https://www.manageengine.com/log-management/critical-alerts-for-it-security.html?source=resources-page,"critical, five, alerts, top, log360"
794,Log360,Subha,itsecurity-mktg@zohocorp.com,Whitepaper,The role of IT in achieving SOX compliance,A whitepaper on the role of IT in achieving SOX compliance,,Up-to-date,,https://download.manageengine.com/log-management/siem-sox-compliance.pdf,"compliance, role, sox, achieving, log360"
795,Log360,Subha,itsecurity-mktg@zohocorp.com,Whitepaper,ISO 27001 - Alert profile recommendations for Log360,A whitepaper on the ISO 27001 compliance,,Up-to-date,,https://download.manageengine.com/log-management/iso-27001-alert-profile-recommendations-for-manageengine-log360.pdf,"profile, iso, alert, 27001, log360"
796,Log360,Subha,itsecurity-mktg@zohocorp.com,Whitepaper,Precision in action: Leveraging smart thresholds for accurate detection,"A whitepaper on the ISO 27001 compliance leveraging smart thresholds for
accurate detection",,Up-to-date,,https://www.manageengine.com/log-management/smart-threshold-in-siem.html?utm_source=log_resources,"leveraging, accurate, thresholds, smart, log360"
797,Log360,Subha,itsecurity-mktg@zohocorp.com,Whitepaper,How to calculate the COST SAVINGS from your SIEM implementation,A whitepaper on how to calculate the COST SAVINGS from your SIEM implementation,,Up-to-date,,https://www.manageengine.com/log-management/ebooks/how-to-calculate-costsavings-for-siem-implementation.html?utm_source=log_resources,"calculate, savings, cost, siem, log360"
798,Log360,Subha,itsecurity-mktg@zohocorp.com,Whitepaper,How to streamline user identity mapping for better anomaly detection,A whitepaper on how to streamline user identity mapping for better anomaly detection,,Up-to-date,,https://www.manageengine.com/log-management/white-papers/uim-ueba.html?utm_source=log_resources,"user, mapping, identity, streamline, log360"
799,Log360,Subha,itsecurity-mktg@zohocorp.com,Whitepaper,Threat intelligence and the SIEM advantage,A whitepaper on how to streamline user identity mapping for better anomaly detection,,Up-to-date,,https://download.manageengine.com/log-management/threat-intelligence-solution-with-siem.pdf?source=log360-wp,"intelligence, siem, advantage, log360, threat"
800,Log360,Subha,itsecurity-mktg@zohocorp.com,Whitepaper,Using Indicators to deal with Security Attacks,A use case document on Log360's features,,Up-to-date,,https://download.manageengine.com/log-management/dealing-with-indicators-whitepaper.pdf,"indicators, deal, using, log360, security"
801,Log360,Subha,itsecurity-mktg@zohocorp.com,Technical Document,Using Log360 to detect intrusions,A use case document on Log360's features,,Up-to-date,,https://download.manageengine.com/log-management/use-cases/intrusion-detection-log360.pdf,"detect, intrusions, using, use, log360"
802,Log360,Subha,itsecurity-mktg@zohocorp.com,Technical Document,Detecting anomalous user behavior using risk assessment,A use case document on Log360's features,,Up-to-date,,https://download.manageengine.com/log-management/use-cases/anomaly-detection-log360.pdf,"user, detecting, behavior, anomalous, log360"
803,Log360,Subha,itsecurity-mktg@zohocorp.com,Technical Document,Identifying and protecting patient health information with Log360,A use case document on Log360's features,,Up-to-date,,https://download.manageengine.com/log-management/use-cases/identify-and-protect-patient-health-information-log360.pdf,"patient, identifying, health, protecting, log360"
804,Log360,Subha,itsecurity-mktg@zohocorp.com,Technical Document,Using Log360 to discover sensitive data in the network,A use case document on Log360's features,,Up-to-date,,https://download.manageengine.com/log-management/use-cases/discover-sensitive-data-in-the-network-log360.pdf,"data, discover, using, sensitive, log360"
805,Log360,Subha,itsecurity-mktg@zohocorp.com,Technical Document,Auditing change control with Log360,A use case document on Log360's features,,Up-to-date,,https://download.manageengine.com/log-management/use-cases/auditing-change-control-log360.pdf,"auditing, control, use, change, log360"
806,Log360,Subha,itsecurity-mktg@zohocorp.com,Technical Document,Using Log360 to detect malware,A use case document on Log360's features,,Up-to-date,,https://download.manageengine.com/log-management/use-cases/detect-malware-log360.pdf,"detect, using, malware, use, log360"
807,Log360,Subha,itsecurity-mktg@zohocorp.com,Technical Document,Using Log360 to spot privilege escalations,A use case document on Log360's features,,Up-to-date,,https://download.manageengine.com/log-management/use-cases/spot-privilege-escalations-log360.pdf,"using, escalations, privilege, spot, log360"
808,Log360,Subha,itsecurity-mktg@zohocorp.com,Technical Document,Using Log360 to detect changes to sensitive data stored in databases,A use case document on Log360's features,,Up-to-date,,https://download.manageengine.com/log-management/use-cases/detect-changes-sensitive-data-stored-in-databases-log360.pdf,"changes, detect, using, sensitive, log360"
809,Log360,Subha,itsecurity-mktg@zohocorp.com,Technical Document,Securing resources and data on the cloud,A use case document on Log360's features,,Up-to-date,,https://download.manageengine.com/log-management/use-cases/securing-resources-and-data-on-the-cloud-log360.pdf,"data, securing, cloud, resources, log360"
810,Log360,Subha,itsecurity-mktg@zohocorp.com,Technical Document,Fraud detection and prevention,A use case document on Log360's features,,Up-to-date,,https://download.manageengine.com/log-management/use-cases/fraud-detection-and-prevention-log360.pdf,"prevention, detection, fraud, use, log360"
811,Log360,Subha,itsecurity-mktg@zohocorp.com,Technical Document,Using Log360 to monitor integrity of files and folders,A use case document on Log360's features,,Up-to-date,,https://download.manageengine.com/log-management/use-cases/monitor-integrity-of-files-and-folders-log360.pdf,"using, files, integrity, monitor, log360"
812,Log360,Subha,itsecurity-mktg@zohocorp.com,Technical Document,Identifying a patient-zero machine using Log360,A use case document on Log360's features,,Up-to-date,,https://download.manageengine.com/log-management/use-cases/identifying-patient-zero-machine-log360.pdf,"patient, identifying, zero, machine, log360"
813,Log360,Subha,itsecurity-mktg@zohocorp.com,Technical Document,Discovering and securing credit card information using Log360,A use case document on Log360's features,,Up-to-date,,https://download.manageengine.com/log-management/use-cases/discovering-and-securing-credit-card-information-log360.pdf,"discovering, card, securing, credit, log360"
814,Log360,Subha,itsecurity-mktg@zohocorp.com,Technical Document,Detecting APTs using MITRE ATT&CK TTPs,A use case document on Log360's features,,Up-to-date,,https://download.manageengine.com/log-management/use-cases/detect-apts-using-mitre-attack-ttps.pdf,"mitre, using, apts, detecting, log360"
815,Log360,Subha,itsecurity-mktg@zohocorp.com,Case study,"FES enhances security posture, opts for EventLog Analyzer over Splunk",A Log360 customer case study,,Up-to-date,,https://www.manageengine.com/products/eventlog/case-studies/eventlog-analyzer-fes-case-study.html,"enhances, fes, log360, posture, security"
816,Log360,Subha,itsecurity-mktg@zohocorp.com,Case study,Fortifying IT infrastructure: Zaxby's success story with Log360,A Log360 customer case study,,Up-to-date,,https://www.manageengine.com/log-management/case-studies/log360-zaxbys-case-study.html,"infrastructure, zaxby, fortifying, success, log360"
817,Log360,Subha,itsecurity-mktg@zohocorp.com,Case study,"Log360, ManageEngine's SIEM solution helps PRC meet their security and auditing requirements",A Log360 customer case study,,Up-to-date,,https://www.manageengine.com/log-management/case-studies/log360-prciva-case-study.html,"helps, manageengine, siem, solution, log360"
818,Log360,Subha,itsecurity-mktg@zohocorp.com,Case study,Florida school district solves network visibility and compliance woes with Log360,A Log360 customer case study,,Up-to-date,,https://www.manageengine.com/log-management/case-studies/florida-school-district-network-visibility-compliance-log360.html,"school, solves, florida, district, log360"
819,Log360,Subha,itsecurity-mktg@zohocorp.com,Case study,How Log360 helped a Vegas casino enhance its cybersecurity strategy,A Log360 customer case study,,Up-to-date,,https://www.manageengine.com/log-management/case-studies/vegas-casino-security-enhancement-log360.html,"enhance, casino, vegas, helped, log360"
820,Log360,Subha,itsecurity-mktg@zohocorp.com,Case study,CTC's game-changing move: A dive into their cybersecurity shift from Splunk to Log360,A Log360 customer case study,,Up-to-date,,https://www.manageengine.com/log-management/case-studies/ctc-defense-security-upgrade-log360.html,"game, ctc, move, changing, log360"
821,Log360,Subha,itsecurity-mktg@zohocorp.com,Case study,Revealing the invisible: How Log360 transformed Globitech's cybersecurity landscape,A Log360 customer case study,,Up-to-date,,https://www.manageengine.com/log-management/case-studies/log360-cybersecurity-transformation-globitech.html,"revealing, globitech, transformed, invisible, log360"
822,Log360,Subha,itsecurity-mktg@zohocorp.com,Case study,Outsourcing Solutions Group Case Study | ManageEngine EventLog Analyzer,A Log360 customer case study,,Up-to-date,,https://www.manageengine.com/products/eventlog/case-studies/eventloganalyzer-outsourcing-solutions-group-case-study.html,"study, solutions, case, outsourcing, log360"
823,Log360,Subha,itsecurity-mktg@zohocorp.com,Case study,LaBella leverages Log360 to enhance its security posture,A Log360 customer case study,,Up-to-date,,https://www.manageengine.com/log-management/case-studies/log360-labella-case-study.html,"enhance, leverages, security, log360, labella"
824,Log360,Subha,itsecurity-mktg@zohocorp.com,Case study,Spinx is staying PCI DSS compliant-ready with Log360,A Log360 customer case study,,Up-to-date,,https://www.manageengine.com/log-management/case-studies/log360-spinx-case-study.html,"dss, spinx, pci, log360, staying"
